"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"29d9c9c149f32a2a93865952498f2baf9b3e1f57","com.orientechnologies.orient.server.distributed.DistributedDbDropAndReCreateAnotherTest.onAfterExecution()V","0","0","0","0","0","0","0","0","219.768","33","20346.5","745.291","111","47","1130.36","616.559","88.3735","51.6804","52.1007","30.4682","3","2","2","0","10","0","0","0","0","0","20","28","15","0","20","28","15","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"567dc93cca1056c9b2aa72636e7e671ced994a8e","com.orientechnologies.orient.core.index.sbtree.local.OSBTree.deleteWithoutLoad(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","219.768","34.1786","23351.3","816.972","123","47","1297.29","683.214","81.6989","47.7771","42.7766","25.0156","6","2","2","1","12","0","0","0","0","0","28","31","18","1","28","31","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2a004c4b73a8609cf941b54707f6e23ff7cbea22","com.orientechnologies.orient.core.storage.impl.memory.ODirectMemoryOnlyDiskCache.addFile(Ljava/lang/String;Lcom/orientechnologies/orient/core/storage/cache/OWriteCache;)J","0","0","0","0","0","0","0","0","219.768","35.3571","18264.7","693.545","93","47","1014.7","516.577","89.5236","52.353","53.658","31.3789","2","2","2","1","3","0","0","0","0","0","20","25","13","2","20","25","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278810a05546861b359529b257890e90628369b2","com.orientechnologies.orient.server.distributed.task.OTxTask.getUndoTask(Lcom/orientechnologies/orient/server/distributed/ODistributedRequest;Ljava/lang/Object;)Lcom/orientechnologies/orient/server/distributed/task/OAbstractRemoteTask;","0","0","0","0","0","0","0","0","219.768","38.8929","22035.4","785.986","102","47","1224.19","566.568","90.986","53.2082","73.9277","43.2326","5","2","2","0","3","0.0555556","1","0","0.0555556","1","17","23","14","2","17","23","14","0","0","0","0","6","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"f4ccd6b0c2e1e33dd9420915e3b4916f9fbebc30","com.orientechnologies.orient.jdbc.OrientJdbcResultSetMetaDataTest.shouldMapOrientTypesToJavaSQL()V","0","0","0","0","0","0","0","0","220.078","23","19268.1","718.72","150","48","1070.45","837.744","89.8722","52.5569","54.0592","31.6136","1","0","0","0","2","0","0","0","0","0","17","27","14","0","17","27","14","0","3","0","1","1","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"aaa663966eba301666fc590160d168bbec1b7aeb","com.orientechnologies.orient.core.record.impl.ODocumentTest.testSetFieldAtListIndex()V","0","0","0","0","0","0","0","0","220.138","20.24","16164.7","639.31","143","48","898.037","798.65","87.4879","51.1625","50.6194","29.602","1","0","0","0","3","0","0","0","0","0","20","29","17","0","20","29","17","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c3943915a7ca022d85b4aea72942208d7cf621c4","com.orientechnologies.orient.core.iterator.OIdentifiableIterator.nextPosition()Z","0","0","0","0","0","0","0","0","220.138","23.3696","14879.1","604.947","114","48","826.615","636.686","84.5624","49.4517","47.2132","27.6101","9","2","2","3","4","0","0","0","0","0","23","29","18","0","23","29","18","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"daa89846a07faf0215b5d99ec4121ebd7395c41e","com.orientechnologies.orient.core.storage.impl.local.paginated.wal.WALChangesTreeTest.testAddOverlappedVersionsTwoDM()V","0","0","0","0","0","0","0","0","220.621","13.6111","7297.68","376.233","96","48","405.427","536.156","99.2451","58.0381","67.5814","39.5213","1","0","0","0","7","0","0","0","0","0","11","14","9","0","11","14","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3fd79f333e2a5c17bcac9d2ddfe74044e2dfecdd","com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I)V","0","0","0","0","0","0","0","0","220.621","13.6111","8133.88","404.45","107","48","451.882","597.591","97.2714","56.8839","64.7339","37.8561","1","0","0","2","5","0","0","0","0","0","12","15","10","4","12","15","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"eda36859b9b033e1c3c6c69dce74c4959ac3439e","com.orientechnologies.orient.core.index.OCompositeIndexDefinitionTest.testCreateCollectionValueSuccessfulOne()V","0","0","0","0","0","0","0","0","220.621","18.6429","10516.1","479.994","101","48","584.227","564.081","98.9811","57.8837","67.2005","39.2985","1","0","0","0","6","0","0","0","0","0","11","16","8","0","11","16","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"eda36859b9b033e1c3c6c69dce74c4959ac3439e","com.orientechnologies.orient.core.index.OCompositeIndexDefinitionTest.testCreateCollectionValueSuccessfulTwo()V","0","0","0","0","0","0","0","0","220.621","19.2857","11417.3","507.039","106","48","634.292","592.006","98.7298","57.7367","66.838","39.0865","1","0","0","0","6","0","0","0","0","0","11","16","8","0","11","16","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"9b31bfdca8172b0ad9c595e53c27a7eba14b9771","com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.handleResult(Lcom/orientechnologies/orient/core/db/record/OIdentifiable;Lcom/orientechnologies/orient/core/command/OCommandContext;)Z","0","0","0","0","0","0","0","0","220.621","20.5714","12063.5","525.996","105","48","670.195","586.421","89.2591","52.1983","93.6944","54.7921","16","1","1","4","3","0.333333","8","8","0.333333","8","16","20","9","2","16","20","9","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cc6b8dc9cdb87b2927b952b213f6ddb9046f4ea3","com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.handleResult(Lcom/orientechnologies/orient/core/db/record/OIdentifiable;Lcom/orientechnologies/orient/core/command/OCommandContext;)Z","0","0","0","0","0","0","0","0","220.621","20.5714","12063.5","525.996","105","48","670.195","586.421","90.3046","52.8097","95.7976","56.022","16","1","1","4","3","0.347826","8","8","0.347826","8","15","19","9","2","15","19","9","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"807221944f10678433892c192193cb40989fc482","com.orientechnologies.orient.core.iterator.OIdentifiableIterator.nextPosition()Z","0","0","0","0","0","0","0","0","220.621","25.7143","16659.1","652.282","116","48","925.508","647.856","83.7825","48.9956","46.0881","26.9521","9","2","2","3","6","0","0","0","0","0","24","30","18","0","24","30","18","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40eeb1f2dd529f467d5854913f0df623963a7038","com.orientechnologies.orient.core.iterator.OIdentifiableIterator.nextPosition()Z","0","0","0","0","0","0","0","0","220.621","25.7143","16659.1","652.282","116","48","925.508","647.856","84.4719","49.3988","47.0827","27.5338","9","2","2","3","6","0","0","0","0","0","23","29","18","0","23","29","18","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ff547b5e2f7c0b123c62ecb5240b5e359411fc06","com.orientechnologies.orient.core.sql.OCommandExecutorSQLAlterProperty.execute(Ljava/util/Map;)Ljava/lang/Object;","0","0","0","0","0","0","0","0","221.044","21.7","13210.1","558.819","109","48","733.895","608.761","92.6402","54.1755","88.0161","51.4714","5","1","1","0","7","0.166667","3","3","0.166667","3","15","18","12","1","15","18","12","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48db6e588a63277fd5021b2dd729d853bdc77bbe","com.orientechnologies.orient.graph.blueprints.GraphValidationTest.testPropertyReadOnly()V","0","0","0","0","0","0","0","0","221.044","22.4","13386","563.769","107","48","743.669","597.591","89.827","52.5304","81.0629","47.4052","1","1","1","0","12","0.136364","3","0","0.136364","3","19","23","14","0","19","23","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0b098ecbb27731eae0d6bc55a5750b000a6b9777","com.orientechnologies.orient.graph.sql.OMatchStatementExecutionTest.testBigEntryPoint()V","0","0","0","0","0","0","0","0","221.044","23.1","13675.3","571.863","106","48","759.741","592.006","91.4477","53.4782","74.2883","43.4434","2","1","1","0","9","0.0555556","1","0","0.0555556","1","17","26","14","0","17","26","14","0","0","0","0","5","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"077176ee691e6b24f96ac9a799f6bd3393eb0cee","com.orientechnologies.orient.test.database.auto.SQLSelectGroupByTest.queryGroupByAndWithNulls()V","0","0","0","0","0","0","0","0","221.044","28","25646.1","869.657","164","48","1424.79","915.934","83.3618","48.7496","60.1155","35.1553","3","3","3","0","5","0.04","1","0","0.04","1","24","29","16","0","24","29","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"e181c55819d7edbf42135dfa199c0122729b4ccf","com.orientechnologies.orient.server.hazelcast.OHazelcastDistributedDatabase.configureDatabase(ZZLjava/util/concurrent/Callable;)Lcom/orientechnologies/orient/server/hazelcast/OHazelcastDistributedDatabase;","0","0","0","0","0","0","0","0","221.079","28.7692","12943.9","551.286","81","47","719.106","449.922","93.6269","54.7526","78.0274","45.6301","3","2","2","3","6","0.0588235","1","0","0.0588235","1","16","22","10","3","16","22","10","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"b97c50204858b46f2af98c48a331a456120008b9","com.orientechnologies.orient.core.index.sbtree.local.OSBTree.size()J","0","0","0","0","0","0","0","0","221.079","28.7692","14541.9","595.773","91","47","807.884","505.468","87.3725","51.095","50.5546","29.5641","2","3","3","3","12","0","0","0","0","0","23","24","13","0","23","24","13","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5f9f40c66e80f07a68d7e9f034db32f18aa1f841","com.orientechnologies.orient.server.hazelcast.OHazelcastPlugin.installNewDatabases(Z)V","0","0","0","0","0","0","0","0","221.079","30.0769","15370","618.181","92","47","853.887","511.022","92.2747","53.9618","82.7219","48.3754","6","3","3","3","3","0.111111","2","0","0.111111","2","16","21","10","1","16","21","10","0","0","0","1","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5072f2bc33b7def50317686678c7fcc7403f97a8","com.orientechnologies.orient.core.record.impl.ODocument.undo()Lcom/orientechnologies/orient/core/record/impl/ODocument;","0","0","0","0","0","0","0","0","221.079","34","23795.9","827.309","126","47","1321.99","699.878","87.0244","50.8915","80.0161","46.7931","6","4","3","3","5","0.166667","4","4","0.166667","4","20","22","15","0","20","22","15","0","0","0","0","5","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"b10e928ecf2350b88c9661ab8c40f3e54a901a7b","com.orientechnologies.orient.server.network.protocol.binary.ONetworkProtocolBinary.execute()V","0","0","0","0","0","0","0","0","221.079","36.6154","23389.1","817.854","115","47","1299.39","638.778","79.6554","46.5821","61.8386","36.1629","7","2","2","0","13","0.0857143","3","0","0.0857143","3","32","38","23","0","32","38","23","0","0","0","1","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"36fe694c8f3e92babf28edcd4aeda4d4ec08e667","com.orientechnologies.orient.etl.OAbstractETLComponent.log(Lcom/orientechnologies/orient/etl/OETLProcessor$LOG_LEVELS;Ljava/lang/String;[Ljava/lang/Object;)V","0","0","0","0","0","0","0","0","221.592","22.8947","12658.8","543.16","99","48","703.264","552.911","101.646","59.4421","71.3505","41.7254","4","2","2","22","2","0","0","0","0","0","9","9","5","3","9","9","5","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"446d7452d7d3d2d7c436d46ccaa987292dc58ff4","com.orientechnologies.orient.graph.blueprints.GraphTests.testCustomPredicate()V","0","0","0","0","0","0","0","0","221.592","25.1842","18003.6","686.919","128","48","1000.2","714.875","86.5201","50.5966","49.2232","28.7855","1","1","1","0","8","0","0","0","0","0","22","27","16","0","26","31","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"234ba33876312fd5a1d58e01c73710254e43e70d","com.orientechnologies.lucene.engine.OLuceneIndexEngineAbstract.init(Ljava/lang/String;Ljava/lang/String;Lcom/orientechnologies/orient/core/index/OIndexDefinition;ZLcom/orientechnologies/orient/core/record/impl/ODocument;)V","0","0","0","0","0","0","0","0","221.592","25.9474","15505.9","621.82","107","48","861.44","597.591","89.597","52.3959","53.7639","31.4409","2","1","1","0","7","0","0","0","0","0","19","26","13","5","25","32","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5499f443102cace2dfa66d6bb93b5715bc0a6393","com.orientechnologies.lucene.engine.OLuceneIndexEngineAbstract.init(Ljava/lang/String;Ljava/lang/String;Lcom/orientechnologies/orient/core/index/OIndexDefinition;ZLcom/orientechnologies/orient/core/record/impl/ODocument;)V","0","0","0","0","0","0","0","0","221.592","25.9474","15505.9","621.82","107","48","861.44","597.591","89.597","52.3959","53.7639","31.4409","2","1","1","1","7","0","0","0","0","0","19","26","13","5","25","32","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13683ccc1191b86be3e8c7660d408a2b503a789f","com.orientechnologies.orient.core.db.OPartitionedDatabasePool.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;II)V","0","0","0","0","0","0","0","0","221.592","26.7105","18050.5","688.111","121","48","1002.8","675.78","87.8966","51.4015","51.4126","30.0659","3","1","1","3","4","0","0","0","0","0","20","25","17","5","20","25","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"b2591aeb503daa734eb311180aad6dba1faa2bd1","com.tinkerpop.blueprints.impls.orient.OrientGraphRemoteTest.testDeleteAndAddNewEdge()V","0","0","0","0","0","0","0","0","221.592","30.5263","26766.7","894.808","157","48","1487.04","876.839","84.2781","49.2854","67.4067","39.4191","3","2","2","0","12","0.08","2","0","0.08","2","23","32","20","0","23","32","20","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"65f086eb452cac1fc83cfac710303c5b020d0697","com.orientechnologies.orient.server.distributed.scenariotest.AbstractScenarioTest.printStats(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","222.265","22.5","11812.2","518.665","94","48","656.233","524.986","97.945","57.2778","65.7057","38.4244","1","1","1","1","9","0","0","0","0","0","12","16","7","1","12","16","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2447d8bec770b425abc6447fbf5abf288819a3de","com.tinkerpop.blueprints.impls.orient.BlueprintsKeyIndexTest.test_without_createKeyIndexVertexType()V","0","0","0","0","0","0","0","0","222.265","33.3333","23270.7","815.091","125","48","1292.82","698.12","85.2339","49.8444","79.303","46.376","1","2","2","0","8","0.2","6","0","0.2","6","24","34","18","0","24","34","18","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"2228c1302483104febb0712814a9865ae5b48cb4","com.orientechnologies.orient.core.storage.cache.local.twoq.ReadWriteDiskCacheTest.assertFile(J[BLcom/orientechnologies/orient/core/storage/impl/local/paginated/wal/OLogSequenceNumber;)V","0","0","0","0","0","0","0","0","222.265","33.3333","23456.8","819.432","126","48","1303.16","703.705","95.1247","55.6285","61.637","36.045","1","0","0","11","8","0","0","0","0","0","13","19","11","3","13","19","11","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"9fafc831eb34b52e74e1d8e1caf9678667f4ec26","com.orientechnologies.orient.server.hazelcast.OHazelcastDistributedDatabase.unlockRecords(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","222.544","29.1667","15066.8","610.025","93","47","837.046","516.577","93.494","54.6749","78.576","45.9509","5","2","2","1","3","0.0625","1","0","0.0625","1","15","18","9","1","15","18","9","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"49646436cee4497bc6b13ed638598cac2c4ae6e6","com.orientechnologies.orient.core.storage.cache.local.OWOWCache$RemoveFilePagesTask.removeFromRing(Ljava/util/NavigableMap;)V","0","0","0","0","0","0","0","0","222.544","37.9167","25062.8","856.419","119","47","1392.38","660.996","85.9775","50.2792","48.5421","28.3872","2","3","3","1","7","0","0","0","0","0","23","26","16","1","23","26","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7675b089a17ce9c7f6249f0ba32361e1e44de965","com.orientechnologies.orient.graph.sql.OGraphCommandExecutorSQLFactory.getGraph(ZLcom/orientechnologies/common/types/OModifiableBoolean;)Lcom/tinkerpop/blueprints/impls/orient/OrientGraph;","0","0","0","0","0","0","0","0","222.544","45.2083","32393.7","1016.19","129","47","1799.65","716.542","85.128","49.7825","86.8182","50.7709","7","4","4","4","9","0.333333","11","9","0.333333","11","22","30","17","2","22","30","17","0","2","0","0","9","0","1","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"29d9c9c149f32a2a93865952498f2baf9b3e1f57","com.orientechnologies.orient.server.distributed.ODistributedStorage.dropStorageFiles()V","0","0","0","0","0","0","0","0","223.067","23.7059","14828.4","603.573","112","48","823.8","625.516","84.8844","49.64","68.7905","40.2284","8","4","4","2","2","0.08","2","0","0.08","2","23","27","17","0","23","27","17","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dd5e1c10d2620d1c5de58d640ede6cbbf46652d9","com.orientechnologies.orient.client.binary.OAsynchChannelServiceThread.execute()V","0","0","0","0","0","0","0","0","223.067","27.3529","14512.7","594.975","95","48","806.26","530.571","83.9843","49.1136","60.8628","35.5923","7","2","2","0","7","0.037037","1","0","0.037037","1","26","30","16","0","26","30","16","0","0","0","2","5","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"136db63960bbf53514691bf5a0bb8361a5ea5361","com.orientechnologies.orient.core.metadata.schema.OSchemaShared.getOrCreateClass(Ljava/lang/String;[Lcom/orientechnologies/orient/core/metadata/schema/OClass;)Lcom/orientechnologies/orient/core/metadata/schema/OClass;","0","0","0","0","0","0","0","0","223.067","33.7353","23174.5","812.843","123","48","1287.47","686.95","79.0088","46.204","60.5184","35.3909","6","4","4","2","7","0.0833333","3","0","0.0833333","3","33","43","25","2","33","43","25","0","0","0","0","8","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"984c71715a77135a3a3b46473e9b6f816f78fb60","com.orientechnologies.orient.etl.OAbstractETLComponent.skip(Ljava/lang/Object;)Z","0","0","0","0","0","0","0","0","224","25","12426.5","536.497","89","48","690.363","497.062","96.2425","56.2822","63.555","37.1667","4","2","2","2","6","0","0","0","0","0","13","16","9","1","13","16","9","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136db63960bbf53514691bf5a0bb8361a5ea5361","com.orientechnologies.orient.core.metadata.schema.OSchemaShared.createClass(Ljava/lang/String;[I[Lcom/orientechnologies/orient/core/metadata/schema/OClass;)Lcom/orientechnologies/orient/core/metadata/schema/OClass;","0","0","0","0","0","0","0","0","224","30","15079.4","610.365","90","48","837.744","502.647","90.9126","53.1652","55.8655","32.6699","4","2","2","4","4","0","0","0","0","0","18","21","13","3","18","21","13","0","0","0","0","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9d33377d066531efea7120d2fda7a8daa5376fd1","com.orientechnologies.orient.core.serialization.serializer.stream.OStreamSerializerOldRIDContainer.containerFromStream(Ljava/lang/String;)Lcom/orientechnologies/orient/core/db/record/ridbag/sbtree/OIndexRIDContainer;","0","0","0","0","0","0","0","0","224","30","18597.9","701.956","111","48","1033.22","619.931","98.4901","57.5966","66.4922","38.8843","1","0","0","5","9","0","0","0","0","0","11","13","7","1","11","13","7","0","1","0","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80e2550436da767ebf8944339a885037569a8271","com.orientechnologies.orient.core.index.sbtreebonsai.local.OSBTreeBonsaiLocal.create(JLcom/orientechnologies/common/serialization/types/OBinarySerializer;Lcom/orientechnologies/common/serialization/types/OBinarySerializer;)V","0","0","0","0","0","0","0","0","224","30","19100.6","714.547","114","48","1061.14","636.686","83.7262","48.9627","45.4978","26.6069","4","1","1","1","9","0","0","0","0","0","26","33","18","3","26","33","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"de410aa8d3455b55f3c39e49780136c0b6c5e64b","com.orientechnologies.orient.core.storage.fs.OFileClassic.readByteBuffers([Ljava/nio/ByteBuffer;Ljava/nio/channels/FileChannel;J)V","0","0","0","0","0","0","0","0","224","31","15235.8","614.577","88","48","846.432","491.477","95.1007","55.6145","61.9078","36.2034","4","2","2","1","0","0","0","0","0","0","14","20","10","3","14","20","10","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a717eb014a6d3a491ebbdb50ba7dcb77c1333102","com.orientechnologies.orient.core.tx.IndexChangesInterpretationTest$OutputSet.matches(Ljava/util/Iterator;)Z","0","0","0","0","0","0","0","0","224","31","19737.3","730.339","114","48","1096.51","636.686","89.2233","52.1774","53.6321","31.3638","6","2","2","0","1","0","0","0","0","0","18","19","16","1","18","19","16","0","0","0","1","7","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"375c51054059489374d739f25fc830f6025c5326","com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.rollback(Z)Lcom/orientechnologies/orient/core/db/document/ODatabaseDocument;","0","0","0","0","0","0","0","0","224.171","32.7273","19814.7","732.249","109","47","1100.82","605.45","83.0678","48.5776","65.0707","38.0531","8","3","3","6","13","0.0714286","2","0","0.0714286","2","26","34","17","1","26","34","17","0","0","0","2","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"c902353d86924562826c9114fd6a1242a65ada6d","com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.readRecord(Lcom/orientechnologies/orient/core/id/ORecordId;Ljava/lang/String;ZZLcom/orientechnologies/orient/core/storage/ORecordCallback;)Lcom/orientechnologies/orient/core/storage/OStorageOperationResult;","0","0","0","0","0","0","0","0","224.171","34.3636","16988","660.837","89","47","943.775","494.358","89.0622","52.0831","53.2978","31.1683","5","2","2","2","10","0","0","0","0","0","20","21","10","5","20","21","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"202ca5e408bdf2c426b446e8369a915997e6b503","com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.readRecord(Lcom/orientechnologies/orient/core/id/ORecordId;Ljava/lang/String;ZZLcom/orientechnologies/orient/core/storage/ORecordCallback;)Lcom/orientechnologies/orient/core/storage/OStorageOperationResult;","0","0","0","0","0","0","0","0","224.171","34.3636","17178.8","665.777","90","47","954.379","499.913","89.0041","52.0492","53.214","31.1193","5","2","2","2","10","0","0","0","0","0","20","21","10","5","20","21","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"dc025634bd8133bb14ce499efe6078c88ed5ad7c","com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.deleteIndexEngine(I)V","0","0","0","0","0","0","0","0","224.171","36","19996.5","736.721","100","47","1110.92","555.459","89.1462","52.1323","53.1136","31.0606","2","1","1","3","12","0","0","0","0","0","20","28","15","1","20","28","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
